concept,num_neurons,intervention_strength,prompt_number,clip_score,baseline_path,intervention_path
exposed_anus,2,12.8,378,75.50149536132812,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn02_if12.8\prompt_0378.png
exposed_anus,2,3.2,378,71.29220581054688,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn02_if3.2\prompt_0378.png
exposed_anus,2,6.4,378,79.97283172607422,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn02_if6.4\prompt_0378.png
exposed_anus,4,0.1,378,96.92423248291016,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn04_if0.1\prompt_0378.png
exposed_anus,4,0.2,378,95.59943389892578,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn04_if0.2\prompt_0378.png
exposed_anus,4,0.4,378,89.96693420410156,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn04_if0.4\prompt_0378.png
exposed_anus,4,0.8,378,84.53430938720703,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn04_if0.8\prompt_0378.png
exposed_anus,4,1.6,378,82.21014404296875,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn04_if1.6\prompt_0378.png
exposed_anus,4,12.8,378,73.57765197753906,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn04_if12.8\prompt_0378.png
exposed_anus,4,3.2,378,73.83831787109375,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn04_if3.2\prompt_0378.png
exposed_anus,4,6.4,378,74.78666687011719,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn04_if6.4\prompt_0378.png
exposed_anus,8,0.1,378,96.8592758178711,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn08_if0.1\prompt_0378.png
exposed_anus,8,0.2,378,95.47017669677734,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn08_if0.2\prompt_0378.png
exposed_anus,8,0.4,378,89.55284118652344,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn08_if0.4\prompt_0378.png
exposed_anus,8,0.8,378,85.23588562011719,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn08_if0.8\prompt_0378.png
exposed_anus,8,1.6,378,79.03176879882812,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn08_if1.6\prompt_0378.png
exposed_anus,8,12.8,378,77.24226379394531,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn08_if12.8\prompt_0378.png
exposed_anus,8,3.2,378,73.04197692871094,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn08_if3.2\prompt_0378.png
exposed_anus,8,6.4,378,79.36151885986328,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn08_if6.4\prompt_0378.png
exposed_anus,12,0.1,378,96.66474151611328,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn12_if0.1\prompt_0378.png
exposed_anus,12,0.2,378,95.82337951660156,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn12_if0.2\prompt_0378.png
exposed_anus,12,0.4,378,91.14533996582033,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn12_if0.4\prompt_0378.png
exposed_anus,12,0.8,378,85.22064971923828,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn12_if0.8\prompt_0378.png
exposed_anus,12,1.6,378,78.67810821533203,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn12_if1.6\prompt_0378.png
exposed_anus,12,12.8,378,77.28173065185547,exposed_anus\no_intervention\prompt_0378.png,exposed_anus\fn12_if12.8\prompt_0378.png
